ImageId,Feature_DAISY_1,Feature_DAISY_2,Feature_DAISY_3,Feature_DAISY_4,Feature_DAISY_5,Feature_DAISY_6,Feature_DAISY_7,Feature_DAISY_8,Feature_DAISY_9,Feature_DAISY_10,Feature_DAISY_11,Feature_DAISY_12,Feature_DAISY_13,Feature_DAISY_14,Feature_DAISY_15,Feature_DAISY_16,Feature_DAISY_17,Feature_DAISY_18,Feature_DAISY_19,Feature_DAISY_20,Feature_DAISY_21,Feature_DAISY_22,Feature_DAISY_23,Feature_DAISY_24,Feature_DAISY_25,Feature_DAISY_26,Feature_DAISY_27,Feature_DAISY_28,Feature_DAISY_29,Feature_DAISY_30,Feature_DAISY_31,Feature_DAISY_32,Feature_DAISY_33,Feature_DAISY_34,Feature_DAISY_35,Feature_DAISY_36,Classe
Foto_108,0.06812842831256222,0.015905133639589997,0.04324363779334664,0.01365366268576393,0.04026191349994382,-0.008185912612531902,0.017581054458599466,-0.013885341851966,0.036297433078272205,-0.010095619950970811,0.01367553855244918,0.008017092510461558,0.0046688602693499325,0.011341321211549108,0.030233066249239115,0.011377784428453653,0.015710435964424174,-0.0223663749589092,-0.004547301207771482,-0.007206166438830211,0.10833822939186612,0.03562865164556354,0.047432761131730436,0.04075395748717797,-0.02082607739508861,-0.04616280363344525,-0.030941838376959126,-0.047147078729620324,-0.031236034326092336,-0.01963665278874432,-0.0036616825349504224,-0.00996649976808764,-0.0560089640558722,-0.0922715254510258,-0.0639564751368701,-0.07355493400987567,Freeflowing
Foto_109,-0.19999253016582186,-0.1433549556368213,-0.17136132604726634,-0.12913105956045368,-0.07814157535556011,-0.046085643983291506,-0.0901347519619218,-0.03798477490578223,-0.10558265523176891,-0.03871449222692767,-0.08145529771619286,-0.05013699349800301,-0.1346586897552214,-0.08425766189179873,-0.10738166842307478,-0.07186456009359371,-0.06563288939867346,-0.02915431599186834,-0.038934715653914,-0.007990727043544367,0.10262247178925779,0.17121092302558513,0.14216626319176912,0.17974318989420973,0.05594457170236172,0.1173693881885511,0.0699871775268664,0.11959230514851504,-0.02707937483276141,0.02561394121374663,-0.010156930140381576,0.037239748874807355,0.12980400192208674,0.16706431287489357,0.14735831748479797,0.17652415425619775,Freeflowing
Foto_11,0.056116947735914066,-0.0905162841748103,0.0797403801376491,-0.08413780075541039,0.161588319358831,-0.04527614481617618,0.0700936064057698,-0.04398421718192987,0.03669404572492435,-0.08630939828288868,0.05180188897665854,-0.07912629968299367,0.05008295479093579,-0.055438289535408296,0.08313807805951913,-0.0524534722789634,0.03388821920976046,-0.08849773233536129,0.05164127764282798,-0.08505015765121535,0.11405573508604612,-0.06918100648180517,0.05671796151530255,-0.06746595938835803,0.09685858422395717,-0.05537116708294395,0.08376135999322014,-0.05206441480902497,0.044039024213273964,-0.07226559668027893,0.08255970470587716,-0.06750995952749156,0.059339622165795594,-0.10794057728407458,0.047433923904149806,-0.09419311854017702,Freeflowing
Foto_110,-0.18301707252924274,-0.24943254917084354,-0.2064767142103466,-0.23918813040868586,-0.001686774527494389,-0.08605048772902922,-0.055790773027055166,-0.07719727608914144,-0.04350446374206573,-0.07761099778844868,-0.05858759910172114,-0.09194469583918015,-0.1435127008106584,-0.17646891183100352,-0.14169059553154104,-0.17332669405119175,-0.11106866801617177,-0.17608469553608624,-0.12337307689703664,-0.15586461818287897,0.21758324946714513,0.20398526660986666,0.24696122741320434,0.20656332712706577,0.27998141714967173,0.24230856648127544,0.2646976591985573,0.24133957750055346,0.04766380472232276,0.04018516872441307,0.06850250023808085,0.036377773134116116,0.11103812684974981,0.05200113658963692,0.09583971782207916,0.05819798321222439,Freeflowing
Foto_111,-0.14086312881859459,-0.12861210555824873,-0.10931810764421537,-0.10509248607873578,-0.10548068042711595,-0.10051160062626484,-0.10193568394832497,-0.08610989877514036,-0.10980519083301514,-0.07663586736475742,-0.08654362346334085,-0.07800766784436718,-0.07957366130961671,-0.06437453156615085,-0.0454531044522652,-0.04445664529249248,-0.066703249778643,-0.05001705594213098,-0.03146799251992884,-0.007424008132930418,0.03001599148567101,0.019509238724972847,-0.014650723569567281,0.037263902008049646,0.024890517957337998,0.06213497935237596,0.04567897097691641,0.046381629017694215,0.12240977864746493,0.1312718432390608,0.14730448594286316,0.17295446426537148,0.1394411198654908,0.16936683106139297,0.18802547598820693,0.22740002109338897,Freeflowing
Foto_112,-0.01629821474289113,0.021595023270187676,-0.0073671041835804505,0.03794340742433335,0.010493232955519165,0.042400078595574556,0.014021041352607675,0.0481616302213664,-0.001697546143060054,0.03276209711257499,0.00016100049532199827,0.023497806789763598,-0.04416833721924045,-0.018977098971136957,-0.04064524394230663,-0.005591228321447305,0.011593080953171518,0.04079496011262435,0.020308289873910527,0.04923306460403209,-0.014972757996550007,0.03543505195296273,0.016439130356057305,0.03738453453726633,-0.017820886969809293,0.008252498651026903,-0.016254320869928535,0.018675698782355126,-0.09827270202316113,-0.07337296463202526,-0.09621700828836609,-0.0641118557479213,-0.004660795487028652,0.029950441890191467,0.0047529816866340256,0.024264472185634975,Freeflowing
Foto_113,-0.19986518558788502,-0.27439921294690406,-0.1990173170161651,-0.262200370239827,-0.014846918290171766,-0.11893359723741595,-0.07360638665914493,-0.11033015712504174,-0.11891423058451858,-0.16560490040648046,-0.12118260994666533,-0.18119362566420694,-0.10324977013701084,-0.14907980820336061,-0.08330413460918443,-0.13689362067081765,-0.09674706958003523,-0.17602095831050316,-0.09810633032875636,-0.13981223820627356,0.2577610936086025,0.18109913732992722,0.23848685942895606,0.1884002977297916,0.1547836948093423,0.09990807609437445,0.14386978763436356,0.09512692808223168,0.1169252429399361,0.08384179393085524,0.15119996834022614,0.09502388128866275,0.24820123511496894,0.16109828600548481,0.23875696837722993,0.1934833341591762,Freeflowing
Foto_114,-0.028105797066851092,-0.005894057211160387,-0.01368652077689507,-0.005291098511381415,0.011931107548798002,0.036342002898842256,0.024486296259859403,0.03475995989522375,0.017157874629631743,0.039433199677016424,0.030827971121827027,0.03931977729795793,0.029690762201597828,0.04875355911019009,0.037099632866973,0.04756341821768768,-0.04352388797117723,-0.016492131441383652,-0.031641432419490405,-0.031183859644457884,-0.03157643503148886,0.0048536759268649,-0.011586576640731589,-0.0009181115929293988,-0.00600480626974965,0.015554227357370632,0.00390412231450191,0.01584367219726525,0.03880704175147106,0.046296839077564586,0.024787962758714158,0.037994608708833984,-0.10230642406584306,-0.08228791444811578,-0.09501973138528981,-0.09581897586291692,Freeflowing
Foto_115,-0.08314913757096544,0.004489419639668537,-0.07598723289140662,0.006510510728052391,-0.04765435423159223,0.037330018718871455,-0.03246554657378253,0.03618595869615424,-0.020112667497808483,0.05950394908661249,-0.00993767446020308,0.06397079716546059,-0.06263319680373342,-0.015453915701073299,-0.08739185849338753,-0.013096311729412198,-0.07867103643593484,-0.006175575470542986,-0.06678575325826898,0.01360524541835951,-0.018005767081001545,0.05308055140217118,-0.03517855101054564,0.050703831500905266,0.055663347227280974,0.1340366311013298,0.051277957608717846,0.14066281486706236,-0.03879595185879473,0.015484428469906367,-0.049771726766618306,0.019275629233831578,-0.041278648941386,0.022939744314288704,-0.039602839234172696,0.04237734940949987,Freeflowing
Foto_116,-0.07975417255730402,-0.11111281177247963,-0.10978439018279221,-0.11216062900872341,-0.08415791454101322,-0.0901374940811535,-0.07039035204072054,-0.09044882967413506,-0.017328593965839675,-0.03937063293657963,-0.036515747994408675,-0.035380441051089916,-0.05812728242430066,-0.06849762670093215,-0.07471151621581211,-0.07313562354617496,-0.0029566326278811397,-0.040076109393122124,-0.02792047784109731,-0.03640961529547165,0.06948514622731947,0.06594381782057439,0.08760674420464608,0.06674190604180474,0.13427286457278284,0.12441052475648363,0.12689397382719886,0.13695396793763134,0.030888794791583237,0.01730025260348582,0.00731116088198859,0.012950123736307651,0.09355318120573569,0.0812986358493281,0.0816775917091246,0.06284611403401356,Freeflowing
Foto_117,-0.08108523920924285,-0.07681826773397311,-0.0994771101527695,-0.062110378985704824,-0.09456985004001743,-0.06558668559573028,-0.06986989195112703,-0.054769240973418606,-0.01567494352649524,0.009950130533107752,-0.0275311084232092,0.0035023125066509617,0.009828492385416644,0.02559950010614854,0.006332026744879544,0.03274183467618342,-0.05162648067364608,-0.036050380059820634,-0.06416296279677026,-0.03615958210655697,-0.058483984551470435,-0.026897601453644025,-0.04809789751816902,-0.029532868511314068,0.06445628484517754,0.10258591010366497,0.07534250996076772,0.1063325114481883,0.12267895634157816,0.14603007745152002,0.10122253714960201,0.14004419456531297,-0.021134402909998042,0.028182003579579035,-0.014079310938793105,0.01763765241926482,Freeflowing
Foto_118,-0.1718270531824566,-0.09775658675072657,-0.13358321632132142,-0.07473783990377082,-0.06022792270706591,-0.02524961374072633,-0.05530278303002587,-0.010075845495380075,-0.09122616350448491,-0.03319337083986427,-0.060238467703130724,-0.025874261828845977,-0.09038506088707667,-0.04030953216905211,-0.07340187495520509,-0.018482464478665896,-0.08739736657529605,-0.013646820109576898,-0.05169372280619072,-0.01800202075792096,0.021760223497726765,0.08276985601997752,0.05466445189845407,0.0856096114250603,0.04749647858029846,0.10176127133838106,0.07381160788664332,0.10116187676032212,0.02022934866184987,0.08576480793221265,0.05013106432016818,0.09304497868312474,0.042158268548352064,0.11825805308667038,0.06973302096027838,0.11211615975340226,Freeflowing
Foto_119,-0.06604493544339238,-0.07151565083528162,-0.06608640544383095,-0.05537679647706567,-0.07997988733689959,-0.0906988632646731,-0.0980604448471592,-0.08074879086247871,-0.004678734797508032,0.017065184884864176,-4.602973884484688e-05,0.015627424345581474,-0.07620722771933285,-0.05226500649465112,-0.04414641005407291,-0.04129823324840262,-0.03951492665620145,-0.02976085964885636,-0.036629584238953454,-0.022373817413703093,0.007606974362889893,-0.013212201850123664,-0.029973599504731305,-0.0067456580480055916,0.08285739951706855,0.11354314758123821,0.10174487302615752,0.11509688457146353,0.054982512601867484,0.09874346324616144,0.09453451767399457,0.09592704370444215,0.03893103497549994,0.044403223699324694,0.043541966558650815,0.047762450149480454,Freeflowing
Foto_12,-0.1627280178308527,-0.010030087434720872,-0.07733063791965916,0.007221020317603441,-0.06520311661101127,-0.0005618419554639811,-0.06133709252588221,0.016475297537296815,-0.111858167351751,0.017722974487638474,-0.04129405099743181,0.015214565574452379,-0.07105594115739187,0.022044147294473907,-0.030628152814574688,0.03670306912723981,-0.1520252478142818,-0.03920544774668368,-0.08805972517104872,-0.04403511815886771,-0.03161775539319561,0.04913405008636717,-0.01963009067248901,0.05854861508458415,0.022299868459969816,0.12834645503455067,0.06687570778003307,0.1351985988072827,0.0231731173430638,0.12707638945177357,0.06157662772457574,0.13512732068179098,-0.050699136420532566,0.05147063180547407,-0.005169389366326655,0.06420938961639734,Freeflowing
Foto_120,-0.13744456287919213,-0.05563585606920573,-0.14986937314728288,-0.06058987170623302,-0.07403259925439798,0.002236516440765295,-0.06932421525949685,-0.001574379911921629,-0.05300235161667859,0.013449662850117165,-0.06286123899882912,0.019977765998976268,-0.0875690754301467,-0.019386974883931415,-0.08427100622593506,-0.020612976902833348,-0.09596872063369184,-0.04313321561114452,-0.10408022305570323,-0.0198999689159693,0.01947684541091808,0.10795628655248476,0.03637151029396878,0.11207268682986722,0.041605100512004445,0.1114489084557988,0.039162225095447596,0.12384168054567964,0.011779159216778022,0.07579669216066988,0.004840113057895151,0.08623891202397262,0.022598045142151944,0.09736965556395247,0.02857916985533281,0.123578186601629,Freeflowing
Foto_121,0.05517533840768264,0.10611498462940358,0.037210829666465196,0.09066279583794937,0.00703321860203786,0.07927373605721491,0.026695376674915016,0.06728998822966817,0.023833715411299746,0.05150261641943152,0.008941620086006264,0.05801204908327738,-0.0012822507239215592,0.03207208553266067,-0.021848306596139972,0.02013616932979938,0.03726992337002241,0.07338830408852313,0.01980497623947117,0.072270006343187,-0.055807812874333104,0.013268686243696856,-0.03235642375767435,0.01040600955347028,-0.08890691325615542,-0.05303278407284093,-0.10018223779590475,-0.04861020835036053,-0.08860699952810647,-0.06072699689648739,-0.10467698632564411,-0.06380423375506647,-0.04827130640466151,0.00016739529624886055,-0.056756255800520454,-0.01310649553213714,Freeflowing
Foto_122,-0.17488744896989938,-0.1792699726056266,-0.18927044618267236,-0.15881960088123015,-0.09196922429867714,-0.08729514957643444,-0.09185258888059615,-0.07241714028344022,-0.04721153918651368,-0.02231406593125072,-0.057612915907575925,-0.04558303347470315,-0.08648816790972216,-0.0747968598208667,-0.08134795894829995,-0.05747042845207334,-0.08160682596632078,-0.08342030988659016,-0.0873169901947474,-0.06502115287622172,0.08075917245704421,0.10258307029041162,0.10013348722583833,0.10238318584566443,0.1245921738809483,0.14725147014905596,0.1202706094693278,0.14647422321098313,0.1231278067554781,0.1304912194951859,0.11139615962068465,0.13286873097110874,0.066832720157767,0.07642176221275421,0.06884545920470428,0.08363281524853305,Freeflowing
Foto_123,-0.06397114581588928,-0.06695608828843005,-0.0669512581093064,-0.058993555779080914,-0.03282015158784652,-0.03484536698104999,-0.03792034556486024,-0.029504330354990206,-0.048721664387335405,-0.05036786535249665,-0.054409737302155974,-0.040032052603857914,-0.05859827788643853,-0.037616227707539494,-0.036789904343439796,-0.036048017617107325,0.0015976805535502325,0.000529665858667115,-0.00253660611652549,0.01521162469972422,0.11105622237340826,0.10094384817035373,0.08402309763637242,0.11117273171033736,-0.0035807467724934673,0.0013086010697650988,-0.0003070578407113401,0.006607647363482142,-0.0026529395598065934,0.007847223465102223,0.0015229662654213146,0.015456058086722645,0.06429067208582483,0.05471478662682105,0.06562698936234312,0.06855605852649024,Freeflowing
Foto_124,-0.20773175526899765,-0.29571967622386397,-0.21222765817753897,-0.2813876794655009,0.010269215235324158,-0.13649147529303826,-0.09687342146850199,-0.12995787659748134,-0.13341945638490244,-0.17358294197161994,-0.13745865945264163,-0.19942537686617187,-0.10237467368287181,-0.15840117438101264,-0.07271305732622861,-0.14305772594667202,-0.08771718404043942,-0.17233033083936888,-0.08200570850655006,-0.11335227707053895,0.2978691606312496,0.18776972183444232,0.23136832949332048,0.19680311214386742,0.17808437726854992,0.12927504378629628,0.1583744699518278,0.06418954051863635,0.1728758726570599,0.12952088006571716,0.21740968519555662,0.15293432242125296,0.19505898547518302,0.062257211937530935,0.1915486227678178,0.154188032201089,Freeflowing
Foto_125,-0.19635632328510577,-0.2522076836453491,-0.20175076799007197,-0.22781518170143852,-0.033798727389416826,-0.12797869342738913,-0.10803537310122328,-0.10917452166461844,-0.11224858703979984,-0.13595232988161837,-0.11696561066355783,-0.15688002140246426,-0.08864120722838006,-0.10800333588961103,-0.052598522577929054,-0.0879875748803457,-0.11876058129740948,-0.189990739770926,-0.11846707755929875,-0.13168502225893566,0.23817652335460193,0.15898556400330457,0.19169872247887268,0.18723155580492798,0.11835188567705487,0.08457243274622635,0.1136709173537924,0.06470019504711691,0.08784395308401219,0.06734902922574976,0.13296117232890928,0.09761782023593929,0.26907793455491014,0.18017777397494625,0.26939970796114143,0.24597248218330017,Freeflowing
Foto_126,-0.26016545527132495,-0.25403250310285147,-0.25472947034226673,-0.25032378860236526,-0.06492824971101893,-0.08917774343594288,-0.11045663779218942,-0.08462525102564335,-0.1309259898963116,-0.11932409937458288,-0.11991840613792688,-0.12855738391974286,-0.10295813091418003,-0.0896312640168683,-0.09231742722001368,-0.0935724295670795,-0.12319246958784383,-0.13070953097445095,-0.11019950447947496,-0.11311197522499425,0.13944269369288467,0.15359721689983397,0.14283466721072938,0.1590258282520505,0.13391328750490455,0.135091126464266,0.1273438443481959,0.13155509807705165,0.18814526988527777,0.20819949685496375,0.21419264069396796,0.21930670411295097,0.145239822839976,0.14415919224668167,0.14666274160381343,0.15361840929328904,Freeflowing
Foto_127,-0.14097121695028547,-0.1886082083185638,-0.16201445822728386,-0.17632601951611532,-0.05743538296543672,-0.08563879074951272,-0.06773242964924546,-0.0781248718588346,-0.06680126457494585,-0.08839068991962454,-0.07981892442964524,-0.09240276079067779,-0.0837243490608425,-0.10329926402621294,-0.08530418131359856,-0.09275196249515669,-0.05007153064450956,-0.0786789724753152,-0.06363044093388372,-0.07317662391477918,0.10387430676920668,0.10547912633041252,0.11751093384804254,0.10577428044563672,0.09068935522617934,0.08199030824250059,0.08260866221117848,0.08577550891872099,0.09457142782082491,0.09097888028652641,0.09557372018003583,0.0943900208762738,0.16925877462782452,0.1657751417751789,0.16427057616371601,0.1561829868475097,Freeflowing
Foto_128,-0.02224538546151069,0.004055876300801399,-0.02859757257027858,0.016768046694351616,-0.04219369958203595,0.0010441632036422284,-0.02373397247399811,0.009486636510631998,-0.021823464432759697,0.012051917635385342,-0.028292373746042408,0.010485612695779344,-0.004264608891241396,0.01257774140763817,-0.017051700029528053,0.023199673416233167,0.005509497421572382,0.02753290583711935,0.007895585064946732,0.032005347222696406,-0.07422379977719627,-0.03326978359323216,-0.05735512736947513,-0.028286979817671767,-0.04755623242035608,-0.016501603697343964,-0.04762391238821989,-0.0071706278590563995,0.023739562966402502,0.04705737082398444,0.006994071533323829,0.053375423755294776,0.03559062661648242,0.07473806993440206,0.03946790435370143,0.06393887671922345,Freeflowing
Foto_129,0.012435437654975973,-0.03463821203219551,0.03495978686551808,-0.03685517838749084,0.01007316993651794,-0.06814315133716674,-0.01090361252845852,-0.0650328874667807,0.006641858912461138,-0.03636498388558325,0.026988007959071643,-0.01701854674468368,0.014381164780492204,0.004323110400397999,0.07109415245645062,0.003409537771710888,-0.013138068623694602,-0.04860412930095508,0.004477106247129655,-0.04506498432914603,0.10495096177723451,-0.046990083462407586,-0.0025919612347089405,-0.03916755196494925,0.009933539549656452,-0.024829131136496044,0.03616777542996518,-0.027625384024560516,0.09767393781240791,0.07564658852785905,0.15466681973488972,0.0888937733019639,-0.06082556122275621,-0.09702478467928381,-0.02832789375631034,-0.07705440596725005,Freeflowing
Foto_13,-0.1615493047238276,-0.11112512462178037,-0.14450235850624624,-0.10285354877852347,-0.06345559219175162,-0.029562036887658027,-0.0596483049727234,-0.0250896842187665,-0.1117213081390571,-0.0744504483493039,-0.09742461837286343,-0.07669329662494465,-0.07956086053083927,-0.03895008567348339,-0.06053209090357523,-0.036690587795760725,-0.04885052576824116,-0.009982790068156463,-0.033170331120581424,-0.01636827381397728,0.07688110885544717,0.12091125477682761,0.11084282988401199,0.1242801033486425,0.024675209555833487,0.05870024147349283,0.04081506799484848,0.06328061307754607,0.023060824758866196,0.06507715244540974,0.041494078028685946,0.06561664541865168,0.09552508559770827,0.13572759698943568,0.10896306447653584,0.13998520584304444,Freeflowing
Foto_130,-0.09464417984564594,-0.0684447830586933,-0.09175906069333903,-0.06595363460418817,-0.044588240298195185,-0.015974715741474254,-0.036742546856085266,-0.015160815764996532,-0.028753718307779303,-0.005846508768189573,-0.025005808155739273,-0.013230047919602125,-0.030094061835171063,-0.006713928265891309,-0.021080828890224737,-0.004184480997036833,-0.023411734930686226,0.0030426962989652255,-0.016706630651763314,0.005668355145932083,0.028815372140373316,0.07631833320770225,0.05817671608805939,0.07419501635881116,-0.013863825550640826,0.011580208727441504,-0.007211662259190772,0.014012676952571993,0.028343008385390393,0.05370870555508878,0.03345158045165989,0.05663119844443876,0.006167824120778597,0.05053348972234894,0.021815668275856046,0.04708798923020731,Freeflowing
Foto_131,-0.15682851671395506,-0.25059336335986665,-0.15046087344025244,-0.24501898073676867,0.02742797821831621,-0.12291989173303204,-0.0665782829439206,-0.12141799626726216,-0.07655990002827603,-0.12239284866642834,-0.0663748890420651,-0.14407333080230517,-0.04757273665377686,-0.1073514075415292,-0.028832054981299357,-0.11127366257437712,-0.06997926593408133,-0.15248507858278804,-0.06229222138574444,-0.11461561789101944,0.17494946369092654,0.0927685294522551,0.1627996203700232,0.0939682039048845,0.20657129484609468,0.11244457363356594,0.18968219327445654,0.11106659612380644,0.13895192340153376,0.07649753307328189,0.1432906752916083,0.07840399418182994,0.15557706419756892,0.07569810351629642,0.13833046220951922,0.08505158728224645,Freeflowing
