ImageId,Feature_BRIEF_1,Feature_BRIEF_2,Feature_BRIEF_3,Feature_BRIEF_4,Feature_BRIEF_5,Feature_BRIEF_6,Feature_BRIEF_7,Feature_BRIEF_8,Feature_BRIEF_9,Feature_BRIEF_10,Feature_BRIEF_11,Feature_BRIEF_12,Feature_BRIEF_13,Feature_BRIEF_14,Feature_BRIEF_15,Feature_BRIEF_16,Feature_BRIEF_17,Feature_BRIEF_18,Feature_BRIEF_19,Feature_BRIEF_20,Feature_BRIEF_21,Feature_BRIEF_22,Feature_BRIEF_23,Feature_BRIEF_24,Feature_BRIEF_25,Feature_BRIEF_26,Feature_BRIEF_27,Feature_BRIEF_28,Feature_BRIEF_29,Feature_BRIEF_30,Feature_BRIEF_31,Feature_BRIEF_32,Classe
Foto_108,-1.680856599793159,-0.603988441296318,-0.6369237363567842,-0.020599751193611397,-2.305146146012635,0.7245997717956897,1.3824739304241833,-0.3079007836333737,-0.1870417538018601,-1.5504826382676338,0.2666732351675128,-0.8148424946706685,-1.7690968210161688,-0.3989205159905823,1.2391175847805862,-0.28879676941300814,-0.6238381171215261,-0.8442578506610378,-0.5762187980221664,1.047528866176602,1.4611365695957896,2.424458368908566,-1.4839179155322786,1.178464885984351,-1.2232254694150513,0.16684782042107477,-0.549476561901075,0.41439022775305656,-1.4724043279778403,-0.04072524412215002,-1.8083319780015874,1.4865330580599034,Freeflowing
Foto_109,0.12388644661652307,1.3505634046590707,-0.17890569609185183,0.3171025626648676,-0.247902432744531,0.8127319557425964,0.7828350437419819,0.8805649894500324,0.16008487914436037,-0.49072248232128984,0.28388324195403325,1.6772189958766586,-0.4802851050764797,0.44671508437304075,0.9982871455969721,0.3271338262286821,0.5126010326342274,-0.051510745440586675,-0.18065498211094486,1.0000531397831387,1.8311659696570188,0.4617951731594155,-0.26447609472153955,0.6449659062016397,0.28500937659900843,-0.17615269343398754,0.6495677178039826,0.8666439303387934,-0.42364050741336207,0.0569642198249926,0.6255481177134062,0.5416625021801758,Freeflowing
Foto_11,0.2589612926414433,-1.8677731361924614,-0.9261792066936901,-1.051442629202854,-1.8069188359997,-2.6109930593619084,-1.9368856173372822,-1.1615318262470717,-0.5888550020263846,-0.7592946264117836,0.1450754664194375,-1.8077526417412955,-2.1565660006600247,-0.561513875181437,-2.1525756093727972,-1.5160917875517503,-1.678804169796001,-1.3542067669484243,-1.6523899462784808,-1.519160681107634,-1.0079715018706512,-0.8806475768193264,-1.365561336606367,-0.8308235526371383,0.24952036326500585,-0.7411903354141972,-0.40643344609300813,-1.3477110669537669,-0.8317978235897053,-0.19726291620700684,-1.8961151281032957,-1.8911073121703996,Freeflowing
Foto_110,-0.5963704058563997,0.06829457144409506,-1.2946606638385245,-0.7079586469073345,-0.6739168942114694,0.14491926293417806,0.8592643465464185,0.6491620553068733,-1.1563936341359946,-1.4394168985064635,0.08676380913342525,0.20942444615953842,-0.718868575126502,-0.336411458075039,-0.42865163931170563,-0.30655161198160863,-0.5464241182325429,-1.495063805595115,-1.201029253693749,0.6646642164031592,0.7522186771643218,0.2173285586096699,-1.3159259775460164,0.766309671758104,-1.96176575657756,-1.8431517844348937,0.3911172032375191,0.07075224612667394,-0.9795977232048143,-0.46929655522298275,0.1353232826468427,0.5081616965639133,Freeflowing
Foto_111,-0.9679268258006256,-0.30002694529183815,-1.3017396340418586,-0.1695277471842524,-1.7919901968045449,1.1308543495826644,0.40507671115133154,-1.4382142002648164,0.2651413147211666,-1.486467165642528,-0.29864594171070913,-0.896174636894634,-0.7978379766622943,0.9493086368262431,-1.0680873267963955,-1.1415009258585413,-0.192057667185656,-1.3520103467788815,-1.6996401637744558,0.5866607805470682,-1.495188094079281,1.8389039713095154,-1.3783419314562455,0.8430329308004844,-0.6058369860805151,-0.3627991034537346,-0.6293929782757283,-0.5846241219023142,-1.1773664669839263,-1.8074424192320038,-1.1878957673510804,0.20845133208712915,Freeflowing
Foto_112,0.0799024168690798,0.6168126622908217,0.7557015375385742,0.6172347222776664,0.7638344613151219,0.4256978397451874,0.7431743033812711,-0.21875073873598694,0.4720930667921351,0.1595548682708165,0.38776850800264145,0.6672617994193752,0.41991136722708433,0.1169761900725778,0.6428433875057169,0.9917393040594052,0.4199816427691807,0.12471283269964563,0.9515994946244936,0.6823623751831351,1.2168930595012055,-0.03367143145989461,0.31906644343678153,0.3141047878572483,0.2986568317744703,0.4916053033709665,0.3274216165466821,0.8569788791553102,0.35942106775747196,0.6910823895734319,0.8680612143829953,0.9709479347374789,Freeflowing
Foto_113,-0.7757647710287258,0.7719197932403575,-2.00806870025221,-0.6126116300250172,-1.2182132306425821,0.46766299143784573,0.7329352425785661,0.2295429450699217,-0.41245841649587894,-1.5649266700035218,-0.2538125435471195,-0.2861214283709086,-0.7907324974080288,-0.6019473004208381,-0.6745715725512308,-0.35577012771936256,-0.3179053262316104,-1.661634327936231,-0.44899151850691776,0.4630135637020224,-0.2012443956680442,0.11923095313480435,-1.154489760206043,0.6744355548749703,-0.9519915838648642,-0.6273120003232376,-0.5249486771086578,0.8158049024106384,-1.4396966597633198,-1.535448852096192,-0.12395689279385237,0.0445454224135416,Freeflowing
Foto_114,0.5496982561602299,0.049151403369810824,0.14139431492156568,0.664448147231159,0.18808042488854793,0.155605271607783,-0.2936688060309615,0.23774705463601936,0.7636059585913479,0.46594222771761806,0.36443551771672256,0.11321095429917324,0.8325896215021824,-0.1958664844309444,0.276149818063167,0.6053391587519288,0.2101685673375736,0.6795560082539719,0.05057536974425871,-0.046672180562071244,0.48669406119592623,0.0655181071999129,0.4157168369431104,-0.24502717948094685,1.1261391420654319,1.149604269725371,0.16869919085728108,-0.2275807601374176,-0.2057894346673709,0.569654636568194,0.5337818124220362,0.17750077660723523,Freeflowing
Foto_115,-0.018745644751259876,0.7432765359602475,-0.024025921503444417,-0.16104986922559347,0.19658387870191407,1.028171410852875,0.5536159234209033,-0.4532294039008587,-0.37645309125926285,-0.08532741210363044,0.43184772496797297,1.1530757158686664,0.4554514108435945,0.2595763804567456,0.7398329787757896,0.6955667096311817,0.1284400748336094,0.0605183698875005,0.48361962258107116,0.3386133321131423,1.049052799492108,0.8998812857056526,-0.2702088499299535,0.5445735470920415,-0.1362838168439043,-0.5612312072894798,-0.8290096743580768,0.2812754655612758,0.023400010073507543,0.32465010713235537,0.7251545054264568,1.278989830802306,Freeflowing
Foto_116,-0.5583532787823352,-1.203084792547011,-0.301104771157542,-0.533157048273517,-0.053722132098334194,-1.5772371431490797,-1.1835374833260601,0.3262532361506826,-0.7437912605344518,0.40698602934090344,-1.2029019209556266,-1.253173112688121,-0.5842560245278582,0.12192623624515278,-1.2111826754657695,-0.7227452993409926,-0.5127166746568939,0.24656773113055971,-0.07872415747138306,-0.8493527875683042,-1.5492021342924407,-0.7740907839057513,-0.10169390114074546,-0.5739813377464232,-0.24186491320992237,-0.3500705662744768,-0.015959443562061793,-1.0703216808761562,-0.19898026751389522,-0.2042682033302075,-0.7202869900266632,-1.2393322804920563,Freeflowing
Foto_117,-0.28444105668092173,-0.714956347337907,-0.30195557735937656,-0.038567325826984224,-0.7886391177888594,0.23654990658395128,0.05120785982706114,-0.6767405273459359,0.06956154920313663,-0.5119501803053926,0.8546665837452275,-0.29601860954589965,-0.2728068125128868,0.015919421388745435,-0.4032246231743665,-0.07668996045970901,-0.12129851674460948,-0.44047653857680885,-0.04828987720328267,0.3260430230230751,-0.32478104754271064,0.23498148584549136,-0.38466595918105273,0.0035255277062333362,-0.0995757595594278,-0.24193455640130987,0.5484445387077903,-0.34497290628825156,-0.1693826359244241,-0.40707154741196944,-0.2943783007638841,-0.38614850092695624,Freeflowing
Foto_118,0.3780579044330724,0.7505277337552363,-0.4893894048764178,0.037912439669260015,-0.10334284436216312,0.9992623155543356,0.20253373704121094,-0.24008826361009192,0.7239404328999242,-0.5211751832892283,0.5048730601364276,0.1703598464364259,0.28640780864277915,-0.009115305595186234,-0.18648520040169644,0.43996908621724,0.7382234821237055,-0.19080801759993382,0.6730496187689382,-0.18047409961864463,0.07213481819794325,-0.2448881327083758,0.17708343229625512,0.13685551642278013,0.23356762127300296,0.2967288160736248,-0.2793232286237195,0.6210500565002454,-0.40802679590260893,-0.625386952551715,0.590934863593401,0.16428402465169928,Freeflowing
Foto_119,-0.7455392561637054,0.14033315029912094,-0.5716472514209656,-0.544728579329385,-1.2863534510170171,0.19516809418031375,-0.4326399467413906,-0.22245418929459676,-0.21633197794869016,-0.7554615995325981,-0.37329521978446123,-0.5079022911926924,-1.0922051944647015,0.5138858153620947,-0.7689497675526124,-1.0666199269723906,-0.47352932344772886,-0.08922868196746855,-0.44832409652219385,-0.0268338941404293,-0.9765554496057985,-0.4239089726008035,-0.46440465773323203,0.13646007756219922,-0.9289620479640258,-0.7215041586394945,-0.7230043379909717,0.08225258709448628,-0.7608255225136108,-0.5722069706428047,-0.616093522713974,-0.6175014360450484,Freeflowing
Foto_12,-0.07674848132791033,0.8665462004978812,-0.9641706691465667,-0.6351316094829131,-0.8349215660424529,0.5975796860099853,-0.051068258011941065,0.19605743439150294,0.056930866586581697,-0.48878173656828283,1.6521733419593916,-0.6585893905193024,1.3028434306191683,0.09701776980792412,-0.3711754050510487,0.06140436035209831,0.3191764772106483,-0.15517980888185,0.4284569836751087,-0.23203910290557322,-0.3254588645924829,-0.3796757296689114,0.60444180301539,-0.7926221299155232,0.6420912630833028,0.9869818511725328,-1.65532193234767,-0.6862608541219589,-0.19081855509602666,-0.7992835971744857,-0.40560621185520523,-0.15914181933194682,Freeflowing
Foto_120,0.010805266462196083,-0.2872498278576655,0.44537140591404595,0.8734957473947574,0.4264077244229029,0.23065977095059742,0.460206877744169,-0.6557262243711137,-0.5741122752267657,0.046935367097635045,-0.2454642382897527,0.977716429883595,1.1613513926863803,-0.9993260040666977,0.5928335563391343,0.23699759463833492,0.38764212780070467,-0.43209402308568967,-0.04712225674359583,0.06862525220794331,0.4670299153369628,0.43772677022889606,0.08983225637676587,0.1855524085356952,0.5589562219294358,0.5576922726606002,0.9504574617742563,-0.28568870883021386,0.5288857199800971,0.5157588794194767,0.8284656418391212,0.1996435554440801,Freeflowing
Foto_121,0.38132521477235837,-0.3146197013957118,1.0862143539749236,0.7584717309532437,0.7178067601220076,-0.050509066578028214,-0.521723288830725,0.13063365835476645,0.32075093619593736,0.7718352970552134,0.1570257066577251,0.08598988302479324,0.2743367111011339,-0.03541467513079314,0.4071865945996067,0.4027202276239084,0.9027147540639197,1.5562795091304813,0.9530433569042696,0.26113211405167325,-0.07406443691790891,-0.649324455054426,0.9650596191311378,-0.502819299921959,0.845964390304133,0.8107701145428688,0.43623295021399133,-0.11644974074196908,-0.192059846822052,0.8094078828047465,0.14888053867904194,0.28875585195095654,Freeflowing
Foto_122,-0.3285412791298187,-0.6710217328330036,-0.18853567323335105,-0.06452812601852201,0.21564299399301223,-0.07120764792480933,0.8426124065973629,-0.2517272703966033,0.11001575755394728,-0.4829960915034268,0.21056558220656865,0.21785168570953678,-0.6240652287062888,0.4613332062190235,0.2628501387952582,0.16676541734555364,-0.15368162003568253,0.19674277386879327,0.22336425975690172,0.9809849945683209,0.4169026104168376,0.6158573177226729,-0.4192449960562689,0.33248305952047236,-0.676611486494488,-0.8852000242123035,0.017697190037149483,0.6002217139868508,-0.3394179370966363,-0.3056528493192486,0.07057944427003376,0.2301646418530903,Freeflowing
Foto_123,-1.3262017623542164,0.004649976864281974,-1.2414249782070634,-1.1495335610581416,-0.8166522806351909,0.6048945094971219,-0.49108480188413867,-0.09918280308391758,-1.490294921508018,-1.7893145136956685,0.6992138697142429,0.6203712027196545,-1.7678003593399116,-0.000316385522489693,-0.7647456687964261,-0.1496732278773813,-1.5034948420173089,-0.8688504110862281,0.13431120360709797,0.6405661518786913,0.8856147426437442,-0.5213418194132913,-1.2695632795226122,0.7866905499179522,-1.0887988818349934,-0.6499578501437329,-0.9900341209743817,0.8429941017485262,-1.5472192770949915,-1.1040417129269258,-0.7083523445060499,-0.2644363939872999,Freeflowing
Foto_124,-1.4357710132164796,0.21237881894958258,-1.4497878640574977,-0.3495852634477236,-1.0016697056450736,1.1659586362522751,0.7476548409235131,-0.3238434904024129,-0.5990451714394264,-1.6198205177124667,0.23970796627654917,-0.8298063942691559,-0.8454833252880203,0.967966329132947,-0.4838237643590008,-1.0723195616712893,-0.4248019342683627,-0.841395550570712,-1.5479019154217273,0.5813390325426013,-0.5956639150949145,1.3030356019033225,-1.3600811401239898,0.9497380031349465,-0.9986304583935011,-1.020851892350905,-0.4694016846876132,0.22791263707972387,-1.0740313303621982,-1.3250772108629671,-0.4318018809568755,0.30204828452432525,Freeflowing
Foto_125,-0.9216855779753192,-0.2279338289375458,-1.7840599809549194,-0.6629283048444345,-1.763318410784621,0.10189264039387479,0.5782261976666503,-1.160059106549207,-0.7296689010531828,-1.8314526820392378,0.39580534842314813,0.05386163557812714,-0.6539833099229355,-1.0831924174194052,-1.1666620864615256,-0.619083031625084,0.20965667368529056,-1.7296283786006708,-0.4297860943715325,0.8216399058665519,-0.060177735084504164,0.8006479483736257,-1.2513510044448812,1.022113631011136,-0.969614415502936,-0.7267102594603765,0.2877630902288857,0.5017195939634128,-1.7952892418346493,-1.749559754503539,-0.27076613061067367,-0.20293239219427398,Freeflowing
Foto_126,-0.23432701225286973,0.6133073703061293,-1.3956619634791647,-0.8148174463227257,-0.2253268316399564,0.5683544406183917,0.4814717833326048,0.24982058343476413,-0.7636805953984143,-0.8823273193590054,0.399468353035568,-0.4726276559895171,0.078986086728188,-0.4578173262322064,-0.7430771330180765,-0.615901149473617,0.3211629271237709,-0.7993899597025089,-0.2628473103423165,0.5966766078045765,0.3122662921727644,0.3599072984746084,-0.46813262932287786,0.3525913490397444,-0.6533843591885424,-0.672786507292905,-0.2934646590191949,0.6218219287045045,-0.6134017752138452,-1.2868576237175926,-0.026606064406500513,0.11975863998540082,Freeflowing
Foto_127,-0.5659761397436065,0.2905449014116848,-0.01716275455928636,0.041555110374940155,0.6610138320262191,-0.4005176797793695,0.11748799880805624,1.1426516174126657,-0.9285422189758827,0.26477946053367096,-0.6013068378773505,-0.4545608117043637,0.327699818381168,-0.2990520523157098,0.014242760287079551,-1.1725111728240114,-0.40706356771692226,-0.4960707572390902,-0.4385448968580185,0.29297289683407063,-0.10291257629795016,-0.5976767093868091,-0.002324343990799167,-0.1391688461800805,0.44636747851540637,-0.27444608705495044,0.5271788288780096,0.7100238938015387,0.335559441891345,0.24057664263107598,0.35466724983528763,-0.39673215014475893,Freeflowing
Foto_128,-0.3866749233671317,-0.9296350120079558,-0.5402926714435399,-0.14100989969773478,-0.37922091809793707,-0.005029282488283457,0.11830375069284543,-0.5254709411423643,-0.34545623498402017,-0.7858419997175776,0.35170419288199456,-0.8764682527974383,-0.48786623769008775,0.3824240057094632,-1.00474632589792,-0.7952834557163682,0.0023054291015212353,-0.831495253325309,-0.31887663275361505,0.3081503279579714,-1.2136068807319913,-0.2447683913383602,-0.9238988126376746,0.30723767572026467,-0.3319114436718173,-0.6864714820239333,0.44691139180409634,0.5489233602802692,-0.24075565350866937,-0.538854317237559,-0.44679830853896246,-0.3434617502598294,Freeflowing
Foto_129,-0.5096595035497832,-0.8287845989629063,0.5640516258559122,-0.18040767056121748,-0.5624571135297066,-2.8619677646589787,-1.600263222722778,-0.09210524828262376,-2.166247083032881,1.4165280239022613,0.35400093507801483,-0.5278384991526576,0.7390952233855641,-0.2770896326167391,0.1788329322121009,-1.8900403818361402,-1.1771649455518909,0.33021437728304726,-1.119738732241706,-1.144773600314119,0.24360793222118546,-1.243014377759789,0.8969122527629874,-1.1368181740237235,0.1865389847089815,0.743788698727758,-0.13112428383435681,-0.5845679398471959,-1.4853361515579284,0.7204881675517112,-2.549211675238042,-0.9218342401086967,Freeflowing
Foto_13,0.1885831089243173,0.5791399078594023,0.021537217035967896,0.7712462319800683,0.17234575085299936,0.6608979388318392,0.8721180715690784,0.7043086870831178,0.5336786517245913,-0.2632684609863069,1.4960208683999587,0.9306256284604296,0.04807341073102621,-0.15110636721443851,0.317606387228967,0.2647268051446816,0.2765569781891536,0.12965571503754772,0.007167077099438824,0.6858092798410935,0.17420363850088758,0.035843472766173654,-0.2443653449753429,0.3409512650288681,0.4631728695403498,0.020191152197796904,0.23198382275370746,0.639413822556627,0.43023004720054586,0.22917941321380375,0.6607098878823074,0.12541273597774796,Freeflowing
Foto_130,0.3488297391632728,0.35179415090403304,0.8702065549004177,0.21058030498762847,0.31379887446464494,0.5404728188545781,0.2853665470520175,0.9948240717425456,0.7274984134264255,0.50191651775366,0.8281497065777972,0.8124157638398187,0.6450538761435297,0.4490525321912821,0.9155639050983251,0.7605684667380515,0.2699470262053028,0.789723747952595,0.49600660289670495,0.8555689734977527,0.7405739596417173,0.2297375419598628,0.46432770331766693,0.4284986969787448,0.11714722434855222,0.05451714101035589,0.440658165598252,0.5000189569866257,0.8650561565709654,0.7003635390792855,0.1906466078358628,0.49503223603616275,Freeflowing
Foto_131,-0.6707382828959817,-0.7291228170912382,-0.30258349346812174,-0.1373940287979819,0.3105554422446524,-0.43117100632954625,0.1917915244354717,-0.07260959940110294,-1.304022809750198,-0.8308676432817154,0.04395462530182807,-0.025010536461232406,-0.28327526335431713,-0.11559943997118648,-0.26514604361187144,-0.1632879110368564,-0.3191006733378747,-0.6333284971389822,0.15881137727666098,0.3825644664282367,-0.15031448122031482,-0.5271446484893635,-0.6330209191344557,0.16948991496090007,-0.900179246768963,-0.6448585190701595,-0.0008694349087543855,0.28449124633044165,-0.33331201678194594,-0.16790722622892565,0.11397525873052997,-0.28144980491182353,Freeflowing
Foto_132,0.16810222115682222,0.31208140294437664,0.630519741329935,0.4983481379219192,0.3247109122200996,0.5056597321703492,0.7189577131879281,0.10689968710442575,-0.010977592343209372,0.030178768772152535,0.21054602977662532,0.33896318899502753,0.16663540004388389,-0.48712922998234054,0.3438951647916804,0.19171755766763904,0.41985387379454214,0.47198025426557233,0.6659388624258719,0.7011486717565835,0.6871163556013186,0.5503990724177666,0.3401639449356864,0.40566661516099994,0.13851525302466705,-0.18445744143570877,0.18925648405247622,-0.030412003248239994,0.5307770604524993,0.4716828992382437,0.49013817852222974,0.6062532794468101,Freeflowing
Foto_133,0.7144455813052161,0.4553456709946937,0.4917724544747485,0.10590085193705175,0.7018318069050296,0.09303097427314534,0.1091040470127485,1.2304709370886817,0.21061545708967455,0.29220110526140614,0.30853326705903855,0.6919659451088349,0.4048624947824336,0.24460964339432292,0.4176182875130021,0.8287298573150769,-0.033945318424708645,0.5274753768688446,0.11379057087379617,0.6357759684685276,0.7947696299824085,-0.3224777380212262,0.19426842714441583,0.03648007700024726,0.8620400741918312,0.06127461582635653,1.0302359917865076,0.8821755997633244,0.7787385535590126,0.6587646047339946,0.8608813375346162,-0.17798055127326903,Cohesive
Foto_134,0.8967199683261561,0.664124601102181,0.1980129658626224,0.11212545535905145,0.29311759843334767,-0.5571520072117359,-1.0285135628556166,0.4122742916663813,0.8889287531600738,0.5479540806385857,-0.6305329184173382,0.09948692713830383,1.0398479437450154,0.22542047867267537,-0.42736670776331775,0.7316538822407063,0.24071265846497375,0.16070362385872228,-0.1596044949385115,-0.7769011965992088,-0.5644220648360915,-0.11298262644677914,0.98411229186655,-0.6286099599557938,0.4663802260340866,0.524779338802838,-0.15418593555847057,-0.9083771087552848,0.22958077077529523,0.04673181944952976,0.037471092695868104,-0.2023863813129062,Cohesive
Foto_135,-0.4575894188575164,0.7126537621078077,-0.24184244729932494,-0.44495907123722384,0.7964179611398772,1.334487061505397,0.9139634193623027,0.4819973311953741,0.063451901689718,-0.3153813487959361,0.008125979366915819,1.2416427788539373,-0.3208640807517067,0.10893005913111771,1.0000801823326537,-0.22097690161729847,0.3632894458745988,-1.065408489366203,0.779601054110003,1.121320406569732,0.09811053568739068,0.04821005411605976,-0.1538625269912529,0.8292735177508828,-0.4541447748719602,-0.7867847104691971,-0.025322777435666577,1.4518859093014505,0.7405700176259117,-0.4651593769629476,0.4642836175449149,0.8646609034542918,Cohesive
Foto_136,8.327748565555568,1.8151474580577498,-6.086586943631534,-15.286086157958591,-7.43334148115483,0.6547317684204644,-9.855978591790555,-9.51334721373083,8.33902828720502,-4.356635569722488,-7.9822154022801275,-6.06049603480074,-5.920626400724699,-10.730342943409948,-6.532677101727853,-3.367246927323453,-14.196116587455625,4.622334663953453,1.1294191665241389,-8.58323461637138,-2.69572098402185,-8.31353424065289,-4.093172798815969,-12.916647177787455,3.1339635905155085,4.082257052718964,-13.015369828753608,-10.221900340771413,-5.876466166412518,-8.34410366798753,-10.966115447968015,-7.528380337375391,Cohesive
