ImageId,Feature_LBP_1,Feature_LBP_2,Feature_LBP_3,Feature_LBP_4,Feature_LBP_5,Feature_LBP_6,Feature_LBP_7,Feature_LBP_8,Feature_LBP_9,Feature_LBP_10,Classe
Foto_124,-0.6684311120751878,-0.5467851737724504,-0.7146555240107492,-0.2861003828454592,-0.4994116804102422,1.1040792195013245,-0.36993109601673163,-0.3123725627365184,2.617941768134446,-0.3243334557684321,Freeflowing
Foto_125,-0.700510951114485,-0.5655872452966254,-0.7516716128000674,-0.2777388601048679,-0.46354457476688526,1.0915612026563095,-0.3591054898008923,-0.266927129857588,2.614844825588799,-0.32132016450369744,Freeflowing
Foto_126,-0.7060994583399884,-0.5590217965773263,-0.828030767079491,-0.30318774151298833,-0.5086657495914019,1.168095603630473,-0.38426414420730687,-0.22407490794642293,2.5583025460796165,-0.21305358445516392,Freeflowing
Foto_127,-0.7107499691611195,-0.5582056290089914,-0.8533529215864581,-0.32395756588371233,-0.510473800519439,1.1784428839529568,-0.3583903194010032,-0.2340900543137276,2.5468650289948136,-0.17608765307331978,Freeflowing
Foto_128,-0.9068874776519822,-0.5155929350108909,-1.178360259269155,-0.39156149772135035,-0.5253470629434291,1.3902609879762353,-0.26958356104918646,-0.08815678150397308,2.2407182686627114,0.24451031851101934,Freeflowing
Foto_129,-0.7001240613717754,-0.5646351385408838,-0.7091431444921563,-0.2662453604738978,-0.4631451189334508,1.1356140366698109,-0.35729756478471014,-0.29836951046446825,2.599086945467358,-0.3757410830758263,Freeflowing
Foto_130,-0.7419524853825774,-0.580952497749189,-1.3667320984094182,-0.3161389587678162,-0.5830880908054904,1.3919795540972484,-0.43893555950514634,0.07419999430060525,2.113691363068436,0.4479287791533489,Freeflowing
Foto_131,-0.6634365822744046,-0.5601255369642401,-0.7086096430943135,-0.2803077749136856,-0.5212307659531997,1.2137720705773358,-0.3803010247963992,-0.3129242561158571,2.560694928109264,-0.34753141457449915,Freeflowing
Foto_132,-1.0158992901631907,-0.6273136292469347,-1.424636653651425,-0.21021140808731337,-0.358370781085064,1.6613621257516797,-0.3218695839735566,0.08737474058567078,1.832714967747368,0.3768495121227644,Freeflowing
Foto_133,-0.43730826513725546,-0.14550859519179699,-1.5697844143613335,-0.8637596263536347,-0.6907990398664104,0.819060481382101,-0.4827898896706537,0.15672413557852702,1.5516569711781294,1.6625082424423259,Cohesive
Foto_134,0.114654920142557,0.502144465635026,-1.1984360633637514,-1.014400396610669,-0.8775982184729213,-0.182041363900435,-0.34316004173274406,0.2930925438004888,0.212270796614249,2.4934733578881985,Cohesive
Foto_135,-0.7480783500899706,-0.5288789495350443,-1.1431894603120085,-0.44092309470148844,-0.5392324974694874,1.3065585861956797,-0.3813655427738341,-0.1263724479312613,2.3293905169002467,0.27209123971716764,Cohesive
Foto_136,-0.667726347327329,-0.5598089195515237,-0.6671705494160374,-0.2676444841825191,-0.4769487142764525,1.1437116785575423,-0.3773682551700226,-0.32947700181372097,2.603236993609551,-0.40080440042948934,Cohesive
Foto_137,-0.702888627690506,-0.574163656170633,-0.7015812646985073,-0.2439539343069592,-0.4422205603627634,1.1224918082916915,-0.3577447978028468,-0.29378457757890997,2.6049408748342278,-0.4110952645147941,Cohesive
Foto_138,-0.09862536552358679,0.18926444791248417,-1.5070360397350626,-0.8946380840794106,-0.7751925830474853,0.16398036375244163,-0.5363015809836343,0.39345522412910394,0.7857944610952824,2.279299156479867,Cohesive
Foto_139,-0.9588125041027503,-0.6221679257367302,-1.2224412598910426,-0.17178520928022942,-0.4010894198233586,1.6185749465547445,-0.3245192804303032,-0.010317673955350834,2.0695669744653014,0.02299135219971856,Cohesive
Foto_140,-0.7857702464499914,-0.522851181104312,-0.9917347645850373,-0.39442922428270616,-0.5143290932994617,1.1657034837537537,-0.3378121854999876,-0.13437898057430334,2.492786622315,0.02281556972704468,Cohesive
Foto_141,0.10185944382872396,0.22042423498247124,-1.437490155604383,-0.981829389601746,-0.8156062020038451,0.08973727330460102,-0.5288255376865878,0.298969257693567,0.7489840812603116,2.3037769938268893,Cohesive
Foto_142,-1.0206128256064755,-0.43065545134531125,-1.5235615610631217,-0.4084182520625101,-0.4902033876797927,1.5365158489674648,-0.31857399724206464,0.140049582597186,1.7042649227518178,0.8111951206828059,Cohesive
Foto_143,0.30428352184080687,0.23185689265905407,-1.3699328831053206,-1.0687664566976527,-0.8456802149141949,0.09571316565284806,-0.565294424727452,0.21902179381671827,0.709964324536067,2.2888342809391276,Cohesive
Foto_144,-0.7131809584608308,-0.5804725413544651,-0.709113844656209,-0.23120286697236916,-0.4721668070758308,1.2147816187745544,-0.351408674975638,-0.2968290119432432,2.5528620604951517,-0.4132689738311214,Cohesive
Foto_145,-0.6745220991469587,-0.5371320501722414,-0.6879809204048607,-0.2953235626650278,-0.4572797128948748,1.0246415764649763,-0.35526284841583305,-0.3012274322131038,2.6605137692098255,-0.37642671976190206,Cohesive
Foto_146,-0.76414998603018,-0.19698603693307407,-1.5550885275896698,-0.7174632005524166,-0.6092786493763577,1.1348752605067096,-0.36328758658317617,0.05850337187110081,1.7419644606330755,1.2709108940539864,Cohesive
Foto_147,0.8012080065364708,0.31902714475754135,-0.9940803512480428,-1.0352394335293098,-1.0199707417152915,-0.5808298880208052,-0.6615990548630765,0.2904813296269851,0.6833735371021981,2.1976294513533294,Cohesive
Foto_148,0.5053940180795026,0.25357956957154837,-1.2719690141818398,-1.1175209211173232,-0.8731085931986361,-0.03481843646412996,-0.5505469536740324,0.1644694255546015,0.6127247666238762,2.3117961388064314,Cohesive
Foto_149,-0.8604495512127968,-0.530322799839211,-1.0746950755736135,-0.3364687782163001,-0.5347244898575255,1.336532750377349,-0.29658407682585863,-0.1118927568737248,2.3525146709311597,0.056090107090521577,Cohesive
Foto_150,-0.6647914894815464,-0.5595253866396895,-0.6752700330521058,-0.2554072895253384,-0.48723304934555584,1.1303560643243125,-0.36985413466984135,-0.3253443578517776,2.608599775191193,-0.4015300989496513,Cohesive
Foto_151,-0.5529597203986175,-0.2210611251387434,-1.4387533733577094,-0.8269843201838506,-0.7426578166766081,1.0583049263385527,-0.4164589330922667,0.038348829324610756,1.8925088813114113,1.2097126518732204,Cohesive
Foto_152,0.27698217072034237,0.414684945433556,-1.2281879879597795,-1.0561014509856537,-0.8199437082375357,-0.1721871723758653,-0.43014925216748867,0.26909906425076746,0.2778207990681693,2.4679825922534864,Cohesive
Foto_153,-0.0672650720520826,0.25665629705014753,-1.4763584676215216,-0.9957924101788255,-0.7656097742577113,0.2697690877030827,-0.4434604038923642,0.2545298985658879,0.6367500261115722,2.330780818571813,Cohesive
Foto_154,-0.891795416732036,-0.42752517263887047,-1.3323757759352564,-0.530910920283577,-0.5189372284642023,1.312393873028085,-0.32362442749655623,-0.02569837513061466,2.1169487136654097,0.6215247299876173,Cohesive
Foto_155,-0.8677987586600772,-0.4938397349619509,-1.2745285855536264,-0.4595582209809231,-0.531375087558127,1.3903652402529092,-0.32057282870529874,-0.03353777944042256,2.1590846130817174,0.43176114252579795,Cohesive
Foto_156,-0.7010608116540896,-0.5492040125360802,-0.8559300991225016,-0.3509275065641434,-0.5273634719956631,1.2217283436345399,-0.3800938710475844,-0.22857940015121156,2.5220963263434464,-0.15066549690671424,Cohesive
Foto_157,-0.6189476851289106,0.005945957692298666,-1.6469924084247727,-0.8066051396852192,-0.6287944940460934,0.8450076944622312,-0.3532732060749238,0.15800341077879282,1.1006460028890896,1.9450098675375052,Cohesive
Foto_158,-0.7376430733198676,-0.4244121594025118,-1.222319602243638,-0.5201340886197239,-0.6246192930469624,1.0630976326583883,-0.40216692233090623,0.01431334950970988,2.3641069523007765,0.48977720449473466,Cohesive
Foto_159,-0.734938428257049,-0.47918312889142783,-1.0374858276109542,-0.43345852928310463,-0.5767704552928492,1.1951912170771708,-0.3728778827203261,-0.13891738277890578,2.4559091658109384,0.12253125194650648,Cohesive
Foto_160,-0.8472758105136627,-0.6047036043418814,-0.8262929123528477,-0.2026242342750555,-0.39784565256181187,1.3145816645977948,-0.26811068340231875,-0.26532534293849375,2.456633151220794,-0.3590365754325169,Cohesive
Foto_161,0.5376587637493809,0.31003942935146944,-1.2671190886733985,-1.1883592041222188,-0.7401468320809619,0.07114533969623156,-0.35892938258323953,0.14189851399220832,0.06673347894336465,2.427078981727163,Cohesive
Foto_162,-0.8435853324868612,-0.4548175293965036,-1.288424293983954,-0.478131940376435,-0.5643952610021817,1.3088010891804138,-0.3115504739248247,-0.047165053412401604,2.197779579845202,0.4814892155575452,Cohesive
Foto_163,-0.7765611211504551,-0.5671332744419906,-0.7923727115441228,-0.2751943698171452,-0.4248895417050873,1.1936478550290885,-0.319478939080636,-0.263381112626474,2.5477500331105465,-0.3223868177737243,Cohesive
Foto_164,0.7979983164378801,0.3081225385492536,-0.9791590968297502,-1.0262266687702253,-1.008233471105335,-0.6274140254051285,-0.6605478406173043,0.3148151303636335,0.6781899514984892,2.2024551658784857,Cohesive
Foto_165,0.6213444311331255,0.34351706139569155,-1.1651091009709253,-1.145537575454464,-0.8737435331318792,-0.2565782848909904,-0.4069700072806396,0.2265293712784986,0.26729111991052684,2.389256518011055,Cohesive
Foto_166,-0.7325256523695338,-0.4883065669736392,-1.0887019859203593,-0.45897771607159177,-0.6384289223921318,1.2110747362546068,-0.35933482518643073,-0.07760865161772543,2.401243265968781,0.23156631830802413,Cohesive
Foto_167,-0.6518230630523923,0.07137723772471498,-1.7177676671581399,-0.8009021038698354,-0.5365274148839616,0.8476096083578292,-0.36387856524162654,0.20867137412971146,0.9898141216013457,1.9534264723923525,Cohesive
Foto_168,-0.891795416732036,-0.42752517263887047,-1.3323757759352564,-0.530910920283577,-0.5189372284642023,1.312393873028085,-0.32362442749655623,-0.02569837513061466,2.1169487136654097,0.6215247299876173,Cohesive
Foto_169,0.9378184123680976,0.23812517723019833,-0.981504087783935,-1.0442916222458998,-0.9784231427764952,-0.6311262727999096,-0.6576861435537018,0.2675535140254,0.6864557955542093,2.163078369982035,Cohesive
Foto_170,-0.582802754697461,-0.18475161700157092,-1.5478425691831497,-0.7961975409213449,-0.70315487371361,0.8933366259003418,-0.4400632362337176,0.1894831383032609,1.7337373725394907,1.4382554550077586,Cohesive
Foto_171,-0.7873392905049504,-0.5197917985765724,-0.9051752928793629,-0.33680289069395325,-0.5003123341890678,1.1846613353300828,-0.33488445859518384,-0.18760790208965636,2.5215133647725403,-0.1342607325738767,Cohesive
Foto_172,-0.6651356766480185,-0.553897003806601,-0.6651356766480185,-0.2640628520446958,-0.474035725101396,1.060574515815328,-0.3680498604635221,-0.31970543097957965,2.6448307670097932,-0.39538305713328953,Cohesive
Foto_173,-0.27791651162759584,0.16894975515971306,-1.5580371706198115,-0.9366331098795647,-0.799584690109021,0.42854598770572383,-0.4604119557607589,0.30157725816346503,1.0404008682297006,2.0931095687381487,Cohesive
Foto_174,-0.7957717091090556,-0.5831667450684183,-0.8343178309014784,-0.2425810613820026,-0.4194248451061887,1.2720473367997336,-0.3139768337659976,-0.24922694444966176,2.4921681738974906,-0.3257495409144222,Cohesive
Foto_175,0.9194170185101401,0.2553298740856985,-0.9918918625233148,-1.0236567091371218,-0.9969912358927556,-0.6263305341015418,-0.6757307136179976,0.28730719458989906,0.6969568552682941,2.155590112818699,Cohesive
Foto_176,-0.8701255921698535,-0.25667289176119207,-1.6888682618399555,-0.5633129131306777,-0.5752262923392895,1.2055649128436356,-0.36959100773846865,0.28944331746835944,1.4438324970158714,1.3849562316515722,Cohesive
Foto_177,0.6902756475588079,0.3460852664881849,-1.1531367631382505,-1.1636010557426983,-0.8872871672414671,-0.26522739471489754,-0.42615124584816316,0.2305538197606999,0.271845352740413,2.3566435401373704,Cohesive
Foto_178,-0.830386171212089,-0.5916686510173415,-0.8289556076465655,-0.22961167210811115,-0.4381629605950806,1.298727803198126,-0.2620170467880131,-0.2552374194557495,2.469364188707596,-0.33205246308277225,Cohesive
Foto_179,0.13213855179400846,0.24066868166022254,-1.3705983182070058,-0.9511356036378736,-0.868022731197224,-0.029409170248230143,-0.6048059794527277,0.37290079391101216,0.7826955946127522,2.2955681807650654,Cohesive
Foto_180,0.16005861572490301,0.4732695886037516,-1.1925616244915105,-1.0136582931684672,-0.8637334839898938,-0.19618633015890669,-0.37908071542999067,0.33670613394687976,0.17984036138040937,2.4953457475828236,Cohesive
Foto_181,-0.5023995024768982,0.17581716370613687,-1.5951276912481063,-0.8567532891824936,-0.47314471310934314,0.8241609815913161,-0.19419411590040325,0.04334653297840574,0.24709996033412315,2.331194673307264,Cohesive
Foto_182,-0.6871549381854035,-0.27541543367126814,-1.3946313033756799,-0.7311800379552449,-0.6712220449353655,1.2172450918585918,-0.42272481512337223,0.024793818092602577,1.9888723167134938,0.9514173465816448,Cohesive
Foto_183,-0.7831626205014578,-0.40736372672752824,-1.2675509071813187,-0.5167490628275344,-0.6207902089101804,1.1558687064355533,-0.3510791722893754,0.00607190950908541,2.293726355450898,0.49102872704185696,Cohesive
Foto_184,-0.8284690672032894,-0.6135839326603046,-0.7989141515048238,-0.19623269885773098,-0.4232980410825075,1.3126203811744355,-0.28674835986555663,-0.25576047855746864,2.46394854160577,-0.3735621930485241,Cohesive
Foto_185,-0.7082524598983123,-0.5770120246405667,-0.7020099929891104,-0.23045602440352203,-0.4714846078421528,1.1611682058549977,-0.3540667778833542,-0.2895117431000992,2.5827661859553204,-0.41114076105320063,Cohesive
Foto_186,-0.7298170447103434,-0.5519886969011568,-0.9573898033988925,-0.3624371439802734,-0.499075852207822,1.164272689282204,-0.3838240722245853,-0.17043005485356155,2.516560241085515,-0.02587026209108247,Cohesive
Foto_187,-0.6493786604248728,-0.5483224078221357,-0.6450142541459478,-0.26549088339613125,-0.46805332739324745,1.0127402297789179,-0.37757063639409133,-0.3180887281390519,2.670809670857933,-0.41163100292137184,Cohesive
Foto_188,-0.60516064771962,-0.06783971110718512,-1.6696609731014507,-0.8626835233053571,-0.5381539923281132,1.033242626137036,-0.44199038688786957,0.15962071908668662,1.3527013831927606,1.6399245060331116,Cohesive
Foto_189,0.8468165031973318,0.2549902676812144,-1.027429964637003,-1.022747971438345,-0.9633312482268003,-0.5706011996821999,-0.6840837967353942,0.2600066889654912,0.710369844265004,2.1960108766107,Cohesive
Foto_190,-0.6653343217876313,-0.5579212551407979,-0.6597586113353503,-0.2603349898446804,-0.504790724963278,1.182391609745927,-0.3605595372307218,-0.34300296134378766,2.582908698805218,-0.4135979069048982,Cohesive
Foto_191,-0.1253721183972787,0.22891775949815826,-1.5229259707223248,-0.9824690805928998,-0.7565702456174547,0.25806599626918353,-0.5494095628519542,0.3283340670564764,0.957797180183139,2.163631975174954,Cohesive
Foto_192,1.0086172222647347,0.24371604338424208,-0.9067610072261051,-1.0155394893061946,-0.9888579748337198,-0.7435932841059707,-0.7020783402589383,0.22981553409613448,0.7810780131795386,2.09360328280628,Cohesive
Foto_193,0.7876105714893352,0.25482844003519095,-1.1484602614739527,-1.1317007918352948,-0.8738302968068683,-0.30752922607540817,-0.45878696046127954,0.1956773707222806,0.33834411646984797,2.343847037936148,Cohesive
Foto_194,-0.8467126259990676,-0.6098593241575211,-0.8193437202520686,-0.2030275189959205,-0.42179671016650083,1.4176850437204978,-0.2734827286905235,-0.27172286557153685,2.3934988007310194,-0.36523835061837856,Cohesive
Foto_195,-0.7739357420416636,-0.46428618661862736,-1.1340877833187928,-0.45745349735601476,-0.5714306762149578,1.1121835678856062,-0.3743719569019286,-0.05184921881020197,2.429407228338829,0.28582426503775255,Cohesive
Foto_196,-0.1548874426688256,0.35764153325729103,-1.4125826601896503,-0.9541954163229184,-0.6894174757922182,0.23940976501453615,-0.3553840334753092,0.20784303077496583,0.27920298151047984,2.4823697178916513,Cohesive
Foto_197,-0.734938428257049,-0.47918312889142783,-1.0374858276109542,-0.43345852928310463,-0.5767704552928492,1.1951912170771708,-0.3728778827203261,-0.13891738277890578,2.4559091658109384,0.12253125194650648,Cohesive
Foto_198,-0.9845199213409462,-0.37174888670535233,-1.681717937877283,-0.46580054454278025,-0.36702097571891074,1.3790978639522589,-0.3619553568048663,0.17381827033724995,1.5113105176088226,1.1685369710918059,Cohesive
Foto_199,-0.20877835272836337,0.11001809046008303,-1.57304475977243,-0.9372054291886527,-0.7737740292702634,0.5282411471181934,-0.5344136635099611,0.3607765688756377,0.9170044664519588,2.1111759615637964,Cohesive
Foto_200,-0.22749708635188534,0.03728012700234689,-1.5111698181585855,-0.9527564098873906,-0.8819494004793798,0.5360831799144588,-0.47398117478110807,0.2146918989043785,1.3972793455651205,1.862019338272043,Cohesive
Foto_201,-0.7174705815296176,-0.5237584756247591,-0.8610527175357748,-0.36250363418106235,-0.5443880928670229,1.179560254678169,-0.3508822831345871,-0.2220847061520523,2.5413900542308205,-0.13880981788411353,Cohesive
Foto_202,0.7746165555200487,0.31857990225731836,-0.9909667568433247,-1.0605524278123692,-0.993861520755637,-0.5917120110913348,-0.6404776493064412,0.31568513834500606,0.6503643814377228,2.21832438824901,Cohesive
Foto_203,-0.7984659021467759,-0.05956772930660119,-1.6834341765072829,-0.7857393783472149,-0.49340922719013813,1.0440308270433767,-0.36614398919452984,0.1976220203143745,1.2934327038914866,1.6516748514433042,Cohesive
Foto_204,-0.8114501086411425,-0.16134008927984642,-1.7456121941103562,-0.614042271711799,-0.5094012754447413,1.042031367791319,-0.3902886520343667,0.28486841430574616,1.2377694015887413,1.6674654075364475,Cohesive
Foto_205,0.6291675792044721,0.3673095814146697,-1.0465281902340025,-1.027963630689203,-0.9734913046564363,-0.5691014582562329,-0.6283370594353627,0.3416611767804072,0.6449230277655191,2.262360278106169,Cohesive
Foto_206,0.4253468746829167,0.2549271460456886,-1.3009927599442013,-1.0433779909379255,-0.8517321491460605,0.0021989642404802376,-0.6028216135916861,0.18590410183061062,0.5833974294674424,2.347149997352733,Cohesive
Foto_207,0.7477963181039377,0.3196145632757285,-1.0245230072932376,-1.0392758783901401,-0.9836331598435551,-0.5668355102712235,-0.6256146659801419,0.27977019488015725,0.650566766071596,2.2421343794468798,Cohesive
Foto_208,0.04125886578001082,0.15048344090139754,-1.4613809227137542,-1.1009567065094863,-0.7790227578904986,0.5650979022586256,-0.4830866215878845,0.08346310655334402,0.7818588828704665,2.2022848103377775,Cohesive
Foto_209,0.5876822913421884,0.35016836300386617,-1.0746666314862041,-1.0177428328577627,-0.9577118399810439,-0.5219589186026256,-0.6459981129938582,0.3367452838513079,0.6689664928771242,2.2745159048470063,Cohesive
Foto_210,-0.020527581327299736,0.3713787507605077,-1.3739983847587767,-0.9980737336351296,-0.8066487105310713,0.11602700379980657,-0.3344788251565902,0.23322599753698495,0.36001399985266014,2.453081483458907,Cohesive
Foto_211,-0.6022435167338736,-0.18508365151183243,-1.5253338732594317,-0.7501428290689202,-0.764110235270551,0.9441035431889009,-0.43618657633670693,0.1731027208588783,1.759955258766382,1.3859391593671562,Cohesive
Foto_212,0.16289960751199692,0.453917364887164,-1.226248599898166,-1.0426700266657343,-0.8575088795261263,-0.07694826019780823,-0.3479200814154108,0.2858128476360102,0.157096836519018,2.491569191149059,Cohesive
Foto_213,0.542903804283471,0.30448789361939776,-1.1297108705306853,-1.0178456655270816,-0.9259016614145306,-0.37436533674493666,-0.645855548888386,0.2859713927911757,0.6368910084874121,2.3234249839241627,Cohesive
Foto_214,-0.9481612471367854,-0.5800695664348269,-1.0031148637786855,-0.2634359320854168,-0.39521080276074255,1.4776019490086305,-0.23953598638612886,-0.18466366207653917,2.2880052098120376,-0.15141509816154344,Cohesive
Foto_215,0.7039215990237856,0.31380740226267556,-1.1396825888956528,-1.1454027384082792,-0.9103045934393406,-0.2773700498672466,-0.43395914277539016,0.2117027334622972,0.3206715816778272,2.3566157969593227,Cohesive
Foto_216,0.7740009706718186,0.2554530707153814,-1.1907353660606315,-1.1315548301099247,-0.8411105493032998,-0.2042015774454492,-0.46290095911346657,0.1340755151854121,0.3088879235640779,2.35808580189608,Cohesive
Foto_217,-0.17203144732822748,0.34352445507170265,-1.4119808910711402,-0.9573840416591914,-0.7173938267412082,0.29141119526178805,-0.2974109506347377,0.18776157519705014,0.2525666252189733,2.4809373066849894,Cohesive
Foto_218,-0.17164388276261563,0.3831935372203982,-1.4209480366005656,-0.9388895854878367,-0.58358102398066,0.46108338873606797,-0.28571878340761253,0.08758008501132004,-0.03692101623026275,2.5058453175017656,Cohesive
Foto_219,-0.8435853324868612,-0.4548175293965036,-1.288424293983954,-0.478131940376435,-0.5643952610021817,1.3088010891804138,-0.3115504739248247,-0.047165053412401604,2.197779579845202,0.4814892155575452,Cohesive
Foto_220,-0.1732709100872325,0.2018316611590679,-1.5490588819901339,-0.9130614400134653,-0.7146542446813045,0.2786173639788991,-0.5192478699191141,0.3158628428179433,0.8235310757141129,2.249450403021226,Cohesive
Foto_221,-1.139219743633869,-0.6878532174150729,-1.1112497032794895,0.00361862397084775,-0.21480990992163312,1.8138046731558328,-0.1599187057261637,-0.07749449305685219,1.879534267988624,-0.30641179208222524,Cohesive
Foto_222,-0.8677987586600772,-0.4938397349619509,-1.2745285855536264,-0.4595582209809231,-0.531375087558127,1.3903652402529092,-0.32057282870529874,-0.03353777944042256,2.1590846130817174,0.43176114252579795,Cohesive
Foto_223,0.3349461127700395,0.4520383028406694,-1.1571206345699754,-1.0511131718260316,-0.9148178625838184,-0.2779924715196851,-0.4297439498512216,0.3171480998793036,0.28561127002028075,2.441044304840438,Cohesive
Foto_224,-0.7489631376511919,-0.18301303896299875,-1.4895475129953404,-0.7520322813534055,-0.6920305219751292,1.0360508395562544,-0.3584146015445076,0.1283515896265737,1.8786842429990058,1.1809144223007375,Cohesive
Foto_225,-0.7493990316979788,-0.5689595343533859,-0.787858185757696,-0.26877757881672865,-0.47847434673435807,1.2724789187696959,-0.31667456209355427,-0.2877712101161595,2.5073598853957355,-0.32192435459557084,Cohesive
Foto_226,0.4117409885393694,0.37138540920964674,-1.1892204571666298,-1.0223793694783765,-0.8941826704768897,-0.28899157975129425,-0.5935835141975411,0.3201922891411998,0.5115604427118287,2.373478461468686,Cohesive
Foto_227,0.7027541643294181,0.3345737447284441,-1.1475848457310234,-1.133499902364498,-0.9049012715257908,-0.3060094795811309,-0.42432300385994415,0.22738732570918596,0.2931640112308596,2.3584392570644783,Cohesive
Foto_228,-1.058479875437626,-0.5973035917297317,-1.3381683778455478,-0.1783444404607692,-0.38036718563728705,1.7049067718150486,-0.24155541865058272,0.009338246142741737,1.884788466554844,0.19518540524890798,Cohesive
Foto_229,-1.0124372126302128,-0.6481399414216494,-1.2446494863313702,-0.13100590561889272,-0.3597941377507303,1.6445152863266879,-0.2884080589721795,0.012700081457114168,2.01773581738257,0.009483557558662122,Cohesive
Foto_230,-0.7008872228513827,-0.5709086949515056,-0.6939973835905247,-0.24180892600200454,-0.47005317555851817,1.1619591753166687,-0.35404978261328945,-0.30274246896860113,2.585370648145023,-0.4128821689258655,Cohesive
Foto_231,-0.700188268534159,-0.5720584586286385,-0.6917148522063093,-0.251146182443252,-0.4545571535967792,1.1432940652670582,-0.3543945155016761,-0.30330912110891695,2.5961176208548076,-0.412043134102134,Cohesive
Foto_232,0.6615505873927251,0.32236045142264425,-1.049742722129256,-1.004304934255741,-0.988726264127679,-0.5898178926666932,-0.6667670814810608,0.35576017601538346,0.7479413944665245,2.2117462853631538,Cohesive
Foto_233,-0.981283394936605,-0.6803185367822957,-0.9732963902569972,-0.03387942166822694,-0.30064537796712504,1.664157773216375,-0.2611460093697922,-0.1255847572168139,2.1208692226230346,-0.42887310764155445,Cohesive
Foto_234,-0.6676581909369548,-0.5528426926627449,-0.6776590334927634,-0.27107138104180883,-0.500896568707817,1.10821957941002,-0.3564183772219614,-0.3226776705409568,2.6196090476014366,-0.3786047124064493,Cohesive
Foto_235,0.5043148370948378,0.342479561308289,-1.1493221783241105,-1.0522210128521812,-0.9064998074443792,-0.29722124984798237,-0.5958872094540593,0.29691563816838534,0.48945099631444233,2.367990425036757,Cohesive
Foto_236,0.7591297230006073,0.3048101544738497,-0.9787119672077284,-1.001455681871461,-0.997905443484927,-0.6343388437139417,-0.6754994200078188,0.3130200807427092,0.6871264507237173,2.2238249473449927,Cohesive
Foto_237,-0.6832460975058311,-0.5686648074570426,-0.6755124534983974,-0.2388699639253126,-0.5022883168656328,1.243190391045289,-0.3461920666542399,-0.352549786267713,2.5450520960758087,-0.42091899494692797,Cohesive
Foto_238,-0.11254405062264893,0.10344429931765751,-1.5169041370787513,-1.0293178458898586,-0.7350576887476168,0.5307142312818963,-0.5159314935297269,0.19548776079342997,0.9292205815349558,2.150888342940662,Cohesive
Foto_239,-0.7036225799023208,-0.5685781284685825,-0.7324219956633498,-0.26828759109515776,-0.4705306793046302,1.1452567667635813,-0.3594857410050825,-0.2833344768579425,2.5901353204222417,-0.3491308948887576,Cohesive
Foto_240,-0.9481232353872964,-0.685329942567789,-0.9452788518060927,0.03755973831374916,-0.4108122393769784,1.6062025957429678,-0.25423239199217695,-0.11007070707165524,2.16821116626325,-0.4581261321179774,Cohesive
Foto_241,0.03958355287898168,0.22140118689172722,-1.4390264010064209,-0.9983056602420739,-0.8046162129172263,0.14203892803822096,-0.5453878510063891,0.282711784407653,0.834181906891749,2.2674187660637743,Cohesive
Foto_242,-0.7261242496317454,-0.5268628917746871,-1.1375345158540295,-0.41870660250998554,-0.5068376209850725,1.1491134843105988,-0.4337751231041512,-0.0990953499074207,2.423692229568408,0.2761306398880844,Cohesive
Foto_243,-0.8549439301897305,-0.6075377960442196,-0.8444348671733143,-0.18438974061213284,-0.4382532508279719,1.3722810455966612,-0.2763756958100417,-0.23794797743073628,2.4140077440010583,-0.34240553150957287,Cohesive
Foto_244,-0.2558912796295825,0.38436887370936096,-1.4349147125478567,-0.9097694621522061,-0.5301668986571325,0.44862894891985,-0.29291529647271214,0.13647818622519053,-0.05779151134824124,2.5119731519533284,Cohesive
Foto_245,-0.6724446432455404,-0.09668369200400932,-1.6959379124812843,-0.7625797442386234,-0.5278605832852068,0.9926633857123953,-0.4145478848939025,0.15716618426222467,1.337936007271614,1.6822888829023315,Cohesive
Foto_246,-0.7782903811413404,-0.18860845283126224,-1.601359302154939,-0.7308189144301952,-0.6068752304352782,1.2887035912195712,-0.3185939598621431,0.06342187952608956,1.424730921286416,1.447689848823079,Cohesive
Foto_247,-0.6601529036442311,-0.5573216235982179,-0.6573935669703667,-0.24868981662648515,-0.504066425792635,1.1236662781199724,-0.3651338242635627,-0.3296763480044052,2.6132481925611026,-0.41447996178117097,Cohesive
Foto_248,-1.0038531329892695,-0.6907228079279142,-1.0127275814884429,-0.003947599504804783,-0.28701190508189117,1.6894654826435216,-0.25258516521440766,-0.11021146989577056,2.0767280542195246,-0.4051338747605457,Cohesive
Foto_249,-0.19142908228321243,0.48016693905194663,-1.283378022020155,-0.9536340620256691,-0.7562720100828247,0.17463918174983412,-0.2949533487931092,0.26787156211547203,0.024296923368015103,2.532691918919705,Cohesive
Foto_250,0.7345494815357146,0.26459077635754064,-1.1046545410579907,-1.0572309779283944,-0.956723214160364,-0.3690232487983649,-0.6251356480871129,0.2839627358322298,0.5413330545673863,2.2883315817393566,Cohesive
Foto_251,-0.950196562067584,-0.6477946932620884,-1.15012861638977,-0.0780439781621298,-0.464832753012704,1.5459866653185952,-0.3042194329356973,0.0033754762418029796,2.153665121706946,-0.10781122743737183,Cohesive
Foto_252,0.40329186242129533,0.3408206897410313,-1.3016720707560427,-1.1128817775597633,-0.7213613427178893,0.10384326610267515,-0.3632277053965974,0.12311811827950606,0.05686081392165042,2.4712081459641326,Cohesive
